mobile_cluster_name	mobile_cluster_length (bp)	mobile_cluster_read_count (reads)	mobile_cluster_read_depth (reads/kbp)	mobile_cluster_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
vMAG_90	20051	4480	223.43025285521918	0.42477234383121515	bin_56	1835300	198769	108.30327466899145	8104	0.00482345710908732	3	8.152262458133275e-05	0.01690128526855673	0.0039220637153350325	0.020785645134367453	4.309283707573063
vMAG_90	20051	4480	223.43025285521918	0.9911354689395021	bin_108	630331	35819	56.825699513430244	417	0.002111949912200938	7	0.0005538515003804033	0.2622465131302356	0.017441676520062125	0.031754487577116845	15.03562532125791
vMAG_90	20051	4480	223.43025285521918	1.2743170314936456	bin_75	1305701	253038	193.79475086562698	6396	0.007528831315640697	9	0.0003437658535011921	0.04565992238224797	0.006575601381366769	0.05227899830961754	6.943839769794157
vMAG_90	20051	4480	223.43025285521918	0.7079539063853586	bin_223	114339	157332	1376.0134337365203	4335	0.689849172059709	5	0.0021809192094578403	0.0031614435412688643	0.0005144963624831282	4.238939997421962	6.144734485605886
vMAG_90	20051	4480	223.43025285521918	0.14159078127707173	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	1	7.723541715919847e-06	0.0002924299274722233	0.0002842814875819179	0.027168641129662895	1.0286632800454774
vMAG_90	20051	4480	223.43025285521918	0.28318156255414345	bin_53	1910835	184158	96.37566822881097	20332	0.011169585079593829	2	5.2200032235164206e-05	0.004673408355206549	0.00293830971819387	0.01776532674957448	1.5905091033355108
vMAG_90	20051	4480	223.43025285521918	0.5663631251082869	bin_10	3506911	1237860	352.9773068093259	205555	0.03349400972292997	4	5.6885189613354886e-05	0.0016983690541658657	0.0016045312664086631	0.0354528395951286	1.0584829910901237
vMAG_90	20051	4480	223.43025285521918	209.8375378526203	bin_16	3187207	764328	239.81122029413214	149361	0.02954041225454865	1482	0.023190061269850147	0.7850283560710744	0.8750113426521551	0.026502583611729174	0.8971636341211957
vMAG_90	20051	4480	223.43025285521918	0.14159078127707173	bin_69	1473642	522127	354.31061275397957	40344	0.037279658389165006	1	3.38432429979873e-05	0.0009078206308838798	0.0003996233140647899	0.08468785930867982	2.2716908622020413
vMAG_90	20051	4480	223.43025285521918	0.14159078127707173	bin_111	597775	78862	131.9258918489398	2579	0.014534776367103703	1	8.343076290918824e-05	0.0057400788840491265	0.0010732599893218731	0.07773583636701392	5.348265044032741
vMAG_90	20051	4480	223.43025285521918	0.5663631251082869	bin_19	3027906	1508819	498.3044387771615	236300	0.05164613685449722	4	6.58842438279656e-05	0.0012756858080901856	0.0011365805339766616	0.05796707039971041	1.1223892807901814
vMAG_90	20051	4480	223.43025285521918	2.4070432817102194	bin_36	2386664	678687	284.3663791803119	79189	0.02785752326574095	17	0.00035523978786569036	0.012752023375407626	0.00846458462722822	0.041967775562545925	1.5065149605082695
vMAG_90	20051	4480	223.43025285521918	0.28318156255414345	bin_86	1134391	85511	75.38053457758392	3586	0.005592051587153021	2	8.792880814117883e-05	0.015723890735053897	0.0037566934771825536	0.023405904334554254	4.185566597476701
vMAG_90	20051	4480	223.43025285521918	0.14159078127707173	bin_174	198671	9872	49.69019132133024	10	0.0005162526991999409	1	0.0002510322306629553	0.48625843710258715	0.002849471445208379	0.08809782287346192	170.64864360029674
vMAG_57	17181	344	20.022117455328562	3.3370195758880934	bin_31	2459651	221579	90.08554465653867	16218	0.0053717902699005554	1	2.3663450551318717e-05	0.004405132993354334	0.037042786260668766	0.0006388140024025153	0.11892013096303204
vMAG_57	17181	344	20.022117455328562	3.3370195758880934	bin_13	3292244	377457	114.65037220813524	69420	0.012830040092387073	1	1.76790753698698e-05	0.0013779438912556467	0.02910605095838763	0.000607402062036696	0.04734217957721805
